8.265 0.00161496
8.295 0.00162157
8.325 0.00162887
8.355 0.00163689
8.385 0.00164567
8.415 0.00165526
8.445 0.00166569
8.475 0.00167698
8.505 0.00168917
8.535 0.00170227
8.565 0.00171632
8.595 0.00173131
8.625 0.00174728
8.655 0.00176422
8.685 0.00178214
8.715 0.00180104
8.745 0.00182091
8.775 0.00184176
8.805 0.00186357
8.835 0.00188632
8.865 0.00191
8.895 0.00193459
8.925 0.00196007
8.955 0.0019864
8.985 0.00201357
9.015 0.00204154
9.045 0.00207027
9.075 0.00209975
9.105 0.00212992
9.135 0.00216076
9.165 0.00219222
9.195 0.00222427
9.225 0.00225688
9.255 0.00229
9.285 0.00232359
9.315 0.00235763
9.345 0.00239207
9.375 0.00242688
9.405 0.00246203
9.435 0.00249748
9.465 0.0025332
9.495 0.00256917
9.525 0.00260535
9.555 0.00264172
9.585 0.00267827
9.615 0.00271496
9.645 0.00275178
9.675 0.00278871
9.705 0.00282574
9.735 0.00286286
9.765 0.00290005
9.795 0.00293732
9.825 0.00297465
9.855 0.00301204
9.885 0.0030495
9.915 0.00308702
9.945 0.0031246
9.975 0.00316226
10.005 0.00319999
10.035 0.00323781
10.065 0.00327573
10.095 0.00331376
10.125 0.00335192
10.155 0.0033902
10.185 0.00342865
10.215 0.00346727
10.245 0.00350608
10.275 0.0035451
10.305 0.00358435
10.335 0.00362387
10.365 0.00366366
10.395 0.00370377
10.425 0.00374421
10.455 0.00378501
10.485 0.0038262
10.515 0.00386782
10.545 0.0039099
10.575 0.00395246
10.605 0.00399555
10.635 0.00403919
10.665 0.00408343
10.695 0.00412829
10.725 0.00417383
10.755 0.00422005
10.785 0.00426701
10.815 0.00431474
10.845 0.00436328
10.875 0.00441265
10.905 0.0044629
10.935 0.00451405
10.965 0.00456613
10.995 0.00461918
11.025 0.00467322
11.055 0.00472827
11.085 0.00478437
11.115 0.00484152
11.145 0.00489975
11.175 0.00495907
11.205 0.0050195
11.235 0.00508106
11.265 0.00514374
11.295 0.00520756
11.325 0.00527254
11.355 0.00533867
11.385 0.00540594
11.415 0.00547439
11.445 0.00554399
11.475 0.00561477
11.505 0.00568671
11.535 0.00575984
11.565 0.00583413
11.595 0.0059096
11.625 0.00598625
11.655 0.00606411
11.685 0.00614316
11.715 0.00622342
11.745 0.00630489
11.775 0.00638761
11.805 0.00647156
11.835 0.00655678
11.865 0.00664328
11.895 0.00673108
11.925 0.00682019
11.955 0.00691065
11.985 0.00700246
12.015 0.00709565
12.045 0.00719026
12.075 0.00728629
12.105 0.00738377
12.135 0.00748273
12.165 0.0075832
12.195 0.00768518
12.225 0.00778872
12.255 0.00789383
12.285 0.00800053
12.315 0.00810886
12.345 0.00821886
12.375 0.0083305
12.405 0.00844383
12.435 0.00855888
12.465 0.0086757
12.495 0.00879427
12.525 0.00891464
12.555 0.00903684
12.585 0.00916091
12.615 0.00928684
12.645 0.0094147
12.675 0.00954451
12.705 0.0096763
12.735 0.0098101
12.765 0.00994594
12.795 0.0100839
12.825 0.0102239
12.855 0.0103661
12.885 0.0105105
12.915 0.0106572
12.945 0.0108061
12.975 0.0109572
13.005 0.0111108
13.035 0.0112667
13.065 0.0114249
13.095 0.0115856
13.125 0.0117488
13.155 0.0119145
13.185 0.0120827
13.215 0.0122534
13.245 0.0124268
13.275 0.0126028
13.305 0.0127814
13.335 0.0129627
13.365 0.0131467
13.395 0.0133335
13.425 0.0135231
13.455 0.0137155
13.485 0.0139107
13.515 0.0141089
13.545 0.01431
13.575 0.014514
13.605 0.0147211
13.635 0.0149312
13.665 0.0151444
13.695 0.0153607
13.725 0.0155803
13.755 0.015803
13.785 0.016029
13.815 0.0162583
13.845 0.016491
13.875 0.016727
13.905 0.0169665
13.935 0.0172094
13.965 0.017456
13.995 0.0177061
14.025 0.0179598
14.055 0.0182171
14.085 0.0184783
14.115 0.0187431
14.145 0.0190119
14.175 0.0192845
14.205 0.019561
14.235 0.0198416
14.265 0.0201261
14.295 0.0204148
14.325 0.0207076
14.355 0.0210047
14.385 0.021306
14.415 0.0216118
14.445 0.0219219
14.475 0.0222365
14.505 0.0225556
14.535 0.0228793
14.565 0.0232077
14.595 0.0235409
14.625 0.0238789
14.655 0.0242217
14.685 0.0245695
14.715 0.0249223
14.745 0.0252802
14.775 0.0256433
14.805 0.0260115
14.835 0.0263851
14.865 0.0267641
14.895 0.0271485
14.925 0.0275384
14.955 0.027934
14.985 0.0283352
15.015 0.0287421
15.045 0.0291549
15.075 0.0295735
15.105 0.0299982
15.135 0.0304289
15.165 0.0308657
15.195 0.0313087
15.225 0.031758
15.255 0.0322136
15.285 0.0326756
15.315 0.0331443
15.345 0.0336194
15.375 0.0341011
15.405 0.0345896
15.435 0.0350849
15.465 0.0355869
15.495 0.036096
15.525 0.0366121
15.555 0.0371351
15.585 0.0376653
15.615 0.0382027
15.645 0.0387473
15.675 0.0392993
15.705 0.0398586
15.735 0.0404254
15.765 0.0409997
15.795 0.0415816
15.825 0.042171
15.855 0.0427681
15.885 0.0433729
15.915 0.0439856
15.945 0.044606
15.975 0.0452342
16.005 0.0458704
16.035 0.0465147
16.065 0.0471667
16.095 0.0478269
16.125 0.0484953
16.155 0.0491716
16.185 0.0498563
16.215 0.0505492
16.245 0.0512501
16.275 0.0519594
16.305 0.0526769
16.335 0.0534029
16.365 0.0541371
16.395 0.0548797
16.425 0.0556308
16.455 0.0563902
16.485 0.0571581
16.515 0.0579344
16.545 0.0587192
16.575 0.0595125
16.605 0.0603143
16.635 0.0611246
16.665 0.0619434
16.695 0.0627707
16.725 0.0636064
16.755 0.0644508
16.785 0.0653035
16.815 0.0661649
16.845 0.0670346
16.875 0.0679129
16.905 0.0687993
16.935 0.0696943
16.965 0.0705979
16.995 0.0715095
17.025 0.0724295
17.055 0.0733579
17.085 0.0742945
17.115 0.0752394
17.145 0.0761922
17.175 0.077153
17.205 0.0781218
17.235 0.0790987
17.265 0.0800832
17.295 0.0810757
17.325 0.0820757
17.355 0.0830835
17.385 0.0840986
17.415 0.0851212
17.445 0.0861509
17.475 0.0871879
17.505 0.0882321
17.535 0.089283
17.565 0.0903406
17.595 0.0914049
17.625 0.0924756
17.655 0.0935527
17.685 0.094636
17.715 0.0957253
17.745 0.0968203
17.775 0.097921
17.805 0.0990273
17.835 0.100139
17.865 0.101255
17.895 0.102377
17.925 0.103502
17.955 0.104633
17.985 0.105767
18.015 0.106905
18.045 0.108047
18.075 0.109192
18.105 0.110341
18.135 0.111492
18.165 0.112646
18.195 0.113801
18.225 0.114959
18.255 0.116119
18.285 0.117279
18.315 0.118441
18.345 0.119603
18.375 0.120766
18.405 0.121928
18.435 0.12309
18.465 0.124251
18.495 0.125411
18.525 0.126569
18.555 0.127726
18.585 0.128879
18.615 0.13003
18.645 0.131178
18.675 0.132322
18.705 0.133462
18.735 0.134597
18.765 0.135728
18.795 0.136852
18.825 0.137971
18.855 0.139083
18.885 0.140189
18.915 0.141287
18.945 0.142377
18.975 0.14346
19.005 0.144533
19.035 0.145596
19.065 0.14665
19.095 0.147694
19.125 0.148727
19.155 0.149748
19.185 0.150757
19.215 0.151754
19.245 0.152738
19.275 0.153708
19.305 0.154664
19.335 0.155606
19.365 0.156533
19.395 0.157443
19.425 0.158337
19.455 0.159215
19.485 0.160075
19.515 0.160918
19.545 0.161742
19.575 0.162547
19.605 0.163332
19.635 0.164097
19.665 0.164842
19.695 0.165566
19.725 0.166267
19.755 0.166947
19.785 0.167604
19.815 0.168237
19.845 0.168847
19.875 0.169432
19.905 0.169993
19.935 0.170528
19.965 0.171038
19.995 0.171522
20.025 0.171978
20.055 0.172408
20.085 0.172809
20.115 0.173183
20.145 0.173528
20.175 0.173844
20.205 0.174131
20.235 0.174388
20.265 0.174615
20.295 0.174812
20.325 0.174977
20.355 0.175112
20.385 0.175214
20.415 0.175285
20.445 0.175324
20.475 0.175331
20.505 0.175304
20.535 0.175245
20.565 0.175153
20.595 0.175028
20.625 0.174869
20.655 0.174676
20.685 0.17445
20.715 0.174189
20.745 0.173895
20.775 0.173566
20.805 0.173203
20.835 0.172806
20.865 0.172375
20.895 0.17191
20.925 0.17141
20.955 0.170876
20.985 0.170308
21.015 0.169706
21.045 0.16907
21.075 0.168401
21.105 0.167698
21.135 0.166961
21.165 0.166192
21.195 0.165389
21.225 0.164554
21.255 0.163686
21.285 0.162787
21.315 0.161856
21.345 0.160893
21.375 0.159899
21.405 0.158875
21.435 0.157821
21.465 0.156736
21.495 0.155623
21.525 0.154481
21.555 0.153311
21.585 0.152113
21.615 0.150887
21.645 0.149636
21.675 0.148358
21.705 0.147055
21.735 0.145727
21.765 0.144375
21.795 0.143
21.825 0.141602
21.855 0.140182
21.885 0.138741
21.915 0.13728
21.945 0.135798
21.975 0.134298
22.005 0.132779
22.035 0.131243
22.065 0.12969
22.095 0.128121
22.125 0.126538
22.155 0.12494
22.185 0.123328
22.215 0.121705
22.245 0.120069
22.275 0.118423
22.305 0.116767
22.335 0.115102
22.365 0.113428
22.395 0.111747
22.425 0.11006
22.455 0.108368
22.485 0.10667
22.515 0.104968
22.545 0.103264
22.575 0.101557
22.605 0.0998496
22.635 0.0981413
22.665 0.0964334
22.695 0.0947268
22.725 0.0930222
22.755 0.0913205
22.785 0.0896226
22.815 0.0879292
22.845 0.0862411
22.875 0.0845591
22.905 0.0828839
22.935 0.0812163
22.965 0.0795571
22.995 0.0779069
23.025 0.0762665
23.055 0.0746366
23.085 0.0730177
23.115 0.0714107
23.145 0.0698162
23.175 0.0682347
23.205 0.0666668
23.235 0.0651132
23.265 0.0635744
23.295 0.062051
23.325 0.0605434
23.355 0.0590523
23.385 0.057578
23.415 0.0561211
23.445 0.0546819
23.475 0.0532609
23.505 0.0518586
23.535 0.0504751
23.565 0.0491111
23.595 0.0477666
23.625 0.0464422
23.655 0.045138
23.685 0.0438543
23.715 0.0425914
23.745 0.0413495
23.775 0.0401288
23.805 0.0389295
23.835 0.0377517
23.865 0.0365955
23.895 0.0354612
23.925 0.0343487
23.955 0.0332582
23.985 0.0321897
24.015 0.0311432
24.045 0.0301188
24.075 0.0291165
24.105 0.0281362
24.135 0.0271779
24.165 0.0262416
24.195 0.0253271
24.225 0.0244344
24.255 0.0235633
24.285 0.0227138
24.315 0.0218857
24.345 0.0210788
24.375 0.020293
24.405 0.0195281
24.435 0.0187839
24.465 0.0180602
24.495 0.0173568
24.525 0.0166734
24.555 0.0160097
24.585 0.0153656
24.615 0.0147408
24.645 0.014135
24.675 0.0135478
24.705 0.0129791
24.735 0.0124285
24.765 0.0118958
24.795 0.0113805
24.825 0.0108824
24.855 0.0104011
24.885 0.00993639
24.915 0.00948785
24.945 0.00905519
24.975 0.00863802
25.005 0.00823603
25.035 0.00784887
25.065 0.00747619
25.095 0.00711764
25.125 0.00677287
25.155 0.00644153
25.185 0.00612328
25.215 0.00581777
25.245 0.00552464
25.275 0.00524356
25.305 0.00497417
25.335 0.00471615
25.365 0.00446914
25.395 0.00423281
25.425 0.00400684
25.455 0.00379088
25.485 0.00358462
25.515 0.00338774
25.545 0.00319991
25.575 0.00302083
25.605 0.0028502
25.635 0.0026877
25.665 0.00253305
25.695 0.00238595
25.725 0.00224612
25.755 0.00211327
25.785 0.00198715
25.815 0.00186748
25.845 0.001754
25.875 0.00164645
25.905 0.0015446
25.935 0.00144819
25.965 0.001357
25.995 0.0012708
26.025 0.00118936
26.055 0.00111248
26.085 0.00103993
26.115 0.000971534
26.145 0.000907081
26.175 0.000846386
26.205 0.000789268
26.235 0.00073555
26.265 0.000685064
26.295 0.000637647
26.325 0.000593141
26.355 0.000551395
26.385 0.000512264
26.415 0.000475609
26.445 0.000441296
26.475 0.000409198
26.505 0.000379191
26.535 0.000351159
26.565 0.00032499
26.595 0.000300575
26.625 0.000277814
26.655 0.000256609
26.685 0.000236867
26.715 0.0002185
26.745 0.000201424
26.775 0.00018556
26.805 0.000170831
26.835 0.000157167
26.865 0.000144499
26.895 0.000132762
26.925 0.000121897
26.955 0.000111846
26.985 0.000102553
27.015 9.39687e-05
27.045 8.60441e-05
27.075 7.8734e-05
27.105 7.19953e-05
27.135 6.57881e-05
27.165 6.00745e-05
27.195 5.48191e-05
27.225 4.99888e-05
27.255 4.55523e-05
27.285 4.14805e-05
27.315 3.77462e-05
27.345 3.4324e-05
27.375 3.11901e-05
27.405 2.83223e-05
27.435 2.57e-05
27.465 2.33039e-05
27.495 2.11162e-05
27.525 1.91202e-05
27.555 1.73005e-05
27.585 1.56428e-05
27.615 1.41337e-05
27.645 1.27611e-05
27.675 1.15134e-05
27.705 1.03802e-05
27.735 9.35177e-06
27.765 8.4191e-06
27.795 7.57393e-06
27.825 6.80863e-06
27.855 6.11619e-06
27.885 5.49015e-06
27.915 4.92457e-06
27.945 4.414e-06
27.975 3.95346e-06
28.005 3.53835e-06
28.035 3.16449e-06
28.065 2.82803e-06
28.095 2.52546e-06
28.125 2.2536e-06
28.155 2.0095e-06
28.185 1.7905e-06
28.215 1.59418e-06
28.245 1.41832e-06
28.275 1.26091e-06
28.305 1.12013e-06
28.335 9.94318e-07
28.365 8.81973e-07
28.395 7.81731e-07
28.425 6.92358e-07
28.455 6.12738e-07
28.485 5.41863e-07
28.515 4.78823e-07
28.545 4.22795e-07
28.575 3.73038e-07
28.605 3.28886e-07
28.635 2.89738e-07
28.665 2.55055e-07
28.695 2.24351e-07
28.725 1.97193e-07
28.755 1.73189e-07
28.785 1.51989e-07
28.815 1.33283e-07
28.845 1.16788e-07
28.875 1.02256e-07
28.905 8.94627e-08
28.935 7.82096e-08
28.965 6.8319e-08
28.995 5.96329e-08
29.025 5.20108e-08
29.055 4.53276e-08
29.085 3.94725e-08
29.115 3.43469e-08
29.145 2.98636e-08
29.175 2.59452e-08
29.205 2.25234e-08
29.235 1.95375e-08
29.265 1.69342e-08
29.295 1.46663e-08
29.325 1.26921e-08
29.355 1.09751e-08
29.385 9.48287e-09
29.415 8.1871e-09
29.445 7.06282e-09
29.475 6.08812e-09
29.505 5.2438e-09
29.535 4.51301e-09
29.565 3.88099e-09
29.595 3.33484e-09
29.625 2.86328e-09
29.655 2.45645e-09
29.685 2.10576e-09
29.715 1.8037e-09
29.745 1.54374e-09
29.775 1.3202e-09
29.805 1.12813e-09
29.835 9.63233e-10
29.865 8.21786e-10
29.895 7.00551e-10
29.925 5.96724e-10
29.955 5.0788e-10
29.985 4.31918e-10
30.015 0
